seqnames,start,end
chr19,14402399,14402500
chr19,14410199,14410300
chr19,14431999,14432100
chr19,14439299,14439400
chr19,14440099,14440400
chr19,14472999,14473800
chr19,14475299,14475500
chr19,14480199,14480300
chr19,14553399,14553500
chr19,14554399,14554500
chr19,14560399,14560600
chr19,14731299,14731400
chr19,14775799,14775900
chr19,14862599,14862700
chr19,14872499,14872700
chr19,14953199,14953300
chr19,14954599,14954700
chr19,14979399,14979500
chr19,15010899,15011400
chr19,15053799,15053900
chr19,15091499,15091800
chr19,15107799,15108100
chr19,15109999,15110100
chr19,15124599,15125100
chr19,15197699,15197800
chr19,15223899,15224200
chr19,15231899,15233800
chr19,15298299,15298400
chr19,15302899,15303000
chr19,15421899,15422200
chr19,15439499,15439700
chr19,15456999,15458000
chr19,15463899,15464300
chr19,15469399,15470400
chr19,15476299,15476400
chr19,15500099,15500200
chr19,15511699,15511800
chr19,15515099,15515200
chr19,15871699,15871900
chr19,15899599,15900500
chr19,15911699,15912100
chr19,16002599,16002700
chr19,16075799,16077500
chr19,16080099,16080200
chr19,16080599,16080700
chr19,16086299,16087100
chr19,16095199,16095300
chr19,16105299,16105400
chr19,16117999,16118100
chr19,16118699,16118800
chr19,16132699,16132800
chr19,16139799,16140100
chr19,16142399,16142500
chr19,16149399,16149900
chr19,16150399,16150600
chr19,16239099,16239200
chr19,16258599,16258900
chr19,16259899,16260000
chr19,16261999,16262300
chr19,16263499,16263700
chr19,16266699,16266800
chr19,16283499,16284200
chr19,16293099,16293200
chr19,16315899,16316300
chr19,16325499,16326300
chr19,16327899,16328700
chr19,16338599,16339200
chr19,16342699,16342800
chr19,16366199,16367700
chr19,16371499,16371600
chr19,16435599,16435800
chr19,16445699,16445900
chr19,16457499,16458300
chr19,16461199,16461300
chr19,16489199,16489300
chr19,16499499,16499600
chr19,16555099,16555300
chr19,16566499,16566600
chr19,16569799,16569900
chr19,16584099,16584300
chr19,16585199,16585300
chr19,16587799,16588200
chr19,16594399,16594500
chr19,16595099,16595300
chr19,16662399,16662500
chr19,16762199,16762300
chr19,16791999,16792100
chr19,16887399,16887500
chr19,16888699,16889300
chr19,16893199,16894000
chr19,16896199,16896800
chr19,16897399,16898100
chr19,17027199,17027400
chr19,17074599,17074700
chr19,17078199,17078300
chr19,17079899,17080000
chr19,17089499,17089600
chr19,17090299,17091100
chr19,17091799,17092300
chr19,17095499,17095600
chr19,17107599,17107700
chr19,17109899,17110600
chr19,17111099,17111200
chr19,17125599,17126500
chr19,17133399,17133500
chr19,17135299,17135800
chr19,17155899,17156000
chr19,17156999,17157200
chr19,17183399,17184200
chr19,17235299,17235900
chr19,17243799,17243900
chr19,17246799,17246900
chr19,17266699,17266900
chr19,17281399,17282500
chr19,17292199,17292800
chr19,17327699,17327800
chr19,17328499,17329200
chr19,17334099,17334200
chr19,17368899,17369000
chr19,17390399,17390700
chr19,17405299,17406100
chr19,17407199,17407700
chr19,17424899,17425000
chr19,17429699,17430100
chr19,17448099,17448200
chr19,17488799,17489100
chr19,17499699,17499800
chr19,17500299,17500400
chr19,17514099,17514200
chr19,17522999,17523100
chr19,17523699,17523900
chr19,17560399,17560500
chr19,17562699,17562800
chr19,17634699,17634800
chr19,17637499,17637600
chr19,17688099,17688200
chr19,17720899,17721000
chr19,17751399,17751600
chr19,17764999,17765100
chr19,17794799,17795300
chr19,17808199,17808300
chr19,17829999,17830500
chr19,17842099,17842700
chr19,17847599,17848700
chr19,17850899,17851000
chr19,17871899,17873000
chr19,17875899,17876100
chr19,17949099,17949300
chr19,17964399,17964500
chr19,17979599,17979800
chr19,18002499,18002900
chr19,18023799,18024300
chr19,18051899,18052000
chr19,18057899,18058000
chr19,18086799,18086900
chr19,18089299,18089400
chr19,18091299,18091500
chr19,18099099,18099200
chr19,18169699,18169800
chr19,18173099,18173500
chr19,18181299,18181400
chr19,18191599,18191700
chr19,18205599,18205900
chr19,18225699,18225800
chr19,18226299,18226400
chr19,18232999,18233200
chr19,18291199,18291700
chr19,18304099,18304200
chr19,18304599,18305200
chr19,18314999,18315200
chr19,18317299,18319200
chr19,18374399,18374500
chr19,18392699,18393100
chr19,18397499,18397700
chr19,18402899,18403000
chr19,18415199,18415600
chr19,18418099,18418200
chr19,18422699,18422800
chr19,18426299,18426400
chr19,18428899,18429900
chr19,18433299,18433500
chr19,18436999,18437100
chr19,18476999,18477700
chr19,18478999,18479100
chr19,18480199,18480300
chr19,18528099,18528200
chr19,18588499,18588600
chr19,18595099,18595400
chr19,18603699,18604300
chr19,18605199,18605500
chr19,18610999,18611100
chr19,18613799,18614200
chr19,18644799,18645100
chr19,18649399,18650200
chr19,18659399,18659600
chr19,18664099,18664200
chr19,18700099,18700200
chr19,18700799,18701200
chr19,18731599,18731700
chr19,18761999,18762500
chr19,18785999,18786400
chr19,18790799,18791400
chr19,18795499,18796000
chr19,18869699,18871000
chr19,18932599,18933100
chr19,18961999,18962100
chr19,18985599,18985700
chr19,19110299,19110800
chr19,19134799,19134900
chr19,19160499,19160800
chr19,19211999,19212100
chr19,19261099,19261600
chr19,19262599,19263000
chr19,19272899,19273600
chr19,19358799,19358900
chr19,19445999,19446100
chr19,19459899,19461200
chr19,19461899,19462300
chr19,19463899,19464000
chr19,19526899,19527000
chr19,19538299,19538800
chr19,19539599,19539700
chr19,19540699,19541200
chr19,19542999,19543100
chr19,19668199,19668300
chr19,19860599,19861300
chr19,20077899,20079100
chr19,20167099,20167700
chr19,20237999,20238500
chr19,20423399,20424900
chr19,20661199,20661300
chr19,20664599,20664700
chr19,20999899,21000300
chr19,21463499,21463700
chr19,21586599,21587100
chr19,21602699,21602800
chr19,21699699,21699800
chr19,22286799,22286900
chr19,22321899,22322000
chr19,22427799,22428800
chr19,22435899,22436000
chr19,22499099,22499200
chr19,22532399,22532700
chr19,22568699,22568800
chr19,22622899,22623500
chr19,22626499,22626600
chr19,22634199,22634400
chr19,22690899,22691000
chr19,22782399,22782500
chr19,22807399,22807700
chr19,23002699,23003400
chr19,23070399,23071400
chr19,23075499,23075600
chr19,23116899,23117400
chr19,23203799,23204200
chr19,23415199,23416100
chr19,23470899,23471500
chr19,23719399,23719600
chr19,23964299,23964400
chr19,23971699,23971800
chr19,27747299,27747400
chr19,28446099,28446200
chr19,28793699,28794100
chr19,28870399,28870500
chr19,28888499,28888800
chr19,28889299,28889400
chr19,28890499,28890600
chr19,28934499,28934600
chr19,28975099,28975200
chr19,28977099,28977200
chr19,28988999,28989100
chr19,29019399,29019600
chr19,29103699,29103800
chr19,29129199,29129300
chr19,29141399,29141500
chr19,29191099,29191200
chr19,29207099,29207200
chr19,29265199,29265300
chr19,29268899,29269000
chr19,29323599,29323700
chr19,29381799,29381900
chr19,29400199,29400300
chr19,29404199,29404300
chr19,29405599,29405700
chr19,29412799,29412900
chr19,29416899,29417000
chr19,29436299,29436400
chr19,29440099,29440400
chr19,29475499,29475600
chr19,29501999,29502100
chr19,29525099,29527800
chr19,29528599,29528800
chr19,29529299,29529700
chr19,29530099,29530400
chr19,29537299,29537800
chr19,29563899,29564000
chr19,29568099,29568200
chr19,29622299,29622500
chr19,29678899,29679000
chr19,29680499,29681100
chr19,29712099,29712200
chr19,29741399,29741500
chr19,29775299,29775700
chr19,29843199,29843800
chr19,29871599,29871700
chr19,29874499,29874600
chr19,29886699,29886800
chr19,30060999,30061100
chr19,30071399,30071700
chr19,30144399,30144500
chr19,30144999,30145100
chr19,30222599,30223100
chr19,30223499,30223700
chr19,30224399,30225000
chr19,30225399,30225600
chr19,30228899,30229200
chr19,30269799,30269900
chr19,30374499,30374800
chr19,30439499,30439600
chr19,30497099,30497200
chr19,30630999,30631100
chr19,30684799,30684900
chr19,30931099,30931200
chr19,30972799,30972900
chr19,31109599,31109700
chr19,31118299,31118600
chr19,31127799,31127900
chr19,31164899,31165200
chr19,31213999,31214300
chr19,31338399,31338500
chr19,31339799,31340000
chr19,31348599,31348900
chr19,31351699,31353700
chr19,31354599,31356100
chr19,31356999,31357500
chr19,31561599,31561700
chr19,32201699,32202000
chr19,32223999,32224400
chr19,32671999,32672200
chr19,32677099,32677700
chr19,32720899,32721000
chr19,32824499,32824700
chr19,33026499,33026600
chr19,33037499,33037800
chr19,33054599,33054700
chr19,33161099,33161200
chr19,33200299,33200400
chr19,33208499,33208700
chr19,33249299,33249600
chr19,33260599,33261100
chr19,33261799,33261900
chr19,33263599,33263700
chr19,33268799,33268900
chr19,33286899,33287200
chr19,33293699,33293800
chr19,33298399,33298500
chr19,33303499,33304000
chr19,33311099,33311200
chr19,33372299,33372700
chr19,33441299,33441600
chr19,33447899,33448000
chr19,33727599,33727900
chr19,33771999,33772100
chr19,33798199,33798300
chr19,33819599,33821100
chr19,33868799,33869100
chr19,33906499,33907200
chr19,33938799,33939000
chr19,34028099,34028200
chr19,34241599,34241700
chr19,34296199,34296300
chr19,34366799,34366900
chr19,34480999,34481300
chr19,34482999,34483100
chr19,34500299,34501100
chr19,34577499,34578000
chr19,34588399,34588500
chr19,34838799,34839200
chr19,34904699,34905600
chr19,34994399,34994500
chr19,34994899,34995300
chr19,34997799,34998100
chr19,35011399,35011500
chr19,35014399,35014500
chr19,35039099,35040700
chr19,35041699,35041800
chr19,35045599,35045700
chr19,35113299,35113400
chr19,35116299,35116400
chr19,35119099,35119300
chr19,35139399,35139500
chr19,35155499,35155800
chr19,35282399,35282500
chr19,35290399,35290500
chr19,35292999,35293100
chr19,35295599,35296100
chr19,35305299,35305400
chr19,35328899,35329000
chr19,35332999,35333100
chr19,35357999,35358600
chr19,35395999,35396200
chr19,35442199,35442400
chr19,35448899,35449000
chr19,35449799,35450100
chr19,35479399,35479500
chr19,35533699,35533900
chr19,35557499,35558300
chr19,35641599,35642000
chr19,35673199,35673400
chr19,35712099,35712200
chr19,35742399,35742500
chr19,35756299,35756700
chr19,35797199,35798000
chr19,35844099,35844300
chr19,35846099,35846300
chr19,35856999,35857500
chr19,35860499,35860600
chr19,35860999,35861600
chr19,35898599,35898700
chr19,35935599,35935700
chr19,36008299,36008700
chr19,36032199,36033100
chr19,36035699,36035900
chr19,36152399,36152900
chr19,36245099,36245900
chr19,36421799,36422000
chr19,36791499,36792100
chr19,37551499,37551600
chr19,37781299,37781400
chr19,37817299,37817400
chr19,37855299,37855400
chr19,37921099,37921300
chr19,37979899,37980000
chr19,38006899,38007100
chr19,38021099,38021200
chr19,38023099,38023300
chr19,38028399,38028500
chr19,38034699,38034800
chr19,38048799,38049500
chr19,38054999,38055100
chr19,38058399,38058500
chr19,38063299,38063400
chr19,38073299,38073400
chr19,38172299,38172400
chr19,38209699,38210000
chr19,38210399,38211600
chr19,38214099,38214400
chr19,38222399,38222500
chr19,38227799,38228300
chr19,38251899,38252000
chr19,38253199,38253300
chr19,38255899,38256800
chr19,38303799,38304200
chr19,38312899,38313000
chr19,38317199,38317400
chr19,38320199,38320500
chr19,38367099,38367200
chr19,38386899,38387400
chr19,38389099,38389700
chr19,38390299,38390400
chr19,38394499,38396000
chr19,38417799,38418300
chr19,38425999,38426400
chr19,38433699,38434000
chr19,38528499,38528600
chr19,38596299,38596700
chr19,38617299,38617400
chr19,38617799,38618300
chr19,38667299,38667400
chr19,38676399,38676500
chr19,38680399,38680500
chr19,38692799,38693800
chr19,38734499,38734700
chr19,38735499,38735600
chr19,38737199,38737700
chr19,38769699,38770400
chr19,38792299,38793000
chr19,38838399,38838500
chr19,38869299,38869900
chr19,38878399,38878500
chr19,38939799,38939900
chr19,38975399,38976100
chr19,38976699,38976800
chr19,39001099,39001200
chr19,39032299,39032400
chr19,39077399,39077500
chr19,39098899,39099000
chr19,39126899,39127000
chr19,39133799,39133900
chr19,39155799,39155900
chr19,39166999,39167200
chr19,39167599,39167700
chr19,39169499,39169600
chr19,39196899,39197400
chr19,39203999,39204400
chr19,39247799,39248100
chr19,39264199,39266100
chr19,39335499,39336300
chr19,39337999,39338200
chr19,39340399,39340500
chr19,39398399,39398500
chr19,39401699,39401800
chr19,39515899,39516200
chr19,39858399,39858500
chr19,39941299,39941400
chr19,39959699,39959900
chr19,40118799,40118900
chr19,40274599,40274800
chr19,40398799,40399100
chr19,40408199,40408300
chr19,40413699,40413800
chr19,40417299,40417600
chr19,40487999,40488400
chr19,40512599,40512700
chr19,40519399,40519900
chr19,40553999,40554600
chr19,40567699,40568000
chr19,40580299,40580400
chr19,40613599,40615100
chr19,40806999,40807100
chr19,40810699,40811500
chr19,40811899,40812300
chr19,40818799,40818900
chr19,40824899,40825000
chr19,40826899,40827200
chr19,40843499,40844100
chr19,40848299,40848900
chr19,40875399,40875800
chr19,40900099,40900200
chr19,41091799,41091900
chr19,41096299,41096400
chr19,41120399,41120500
chr19,41121099,41121400
chr19,41135399,41136100
chr19,41202999,41203100
chr19,41207399,41207500
chr19,41220399,41220500
chr19,41254199,41254300
chr19,41302699,41303000
chr19,41321399,41321500
chr19,41323099,41323200
chr19,41323699,41323900
chr19,41328299,41328400
chr19,41348799,41348900
chr19,41350999,41351600
chr19,41376699,41377000
chr19,41378399,41378500
chr19,41426799,41426900
chr19,41428199,41428400
chr19,41479699,41479800
chr19,41501399,41501500
chr19,41521999,41522400
chr19,41564999,41565100
chr19,41763599,41763700
chr19,41808699,41809000
chr19,41856299,41856400
chr19,41882699,41883000
chr19,41886799,41887000
chr19,41887799,41888200
chr19,41904199,41904400
chr19,41915199,41915900
chr19,41920999,41921100
chr19,41921499,41921700
chr19,41922699,41922900
chr19,41927699,41927900
chr19,41931299,41931400
chr19,41937999,41938100
chr19,41940999,41941100
chr19,42003699,42003800
chr19,42068899,42069400
chr19,42069999,42070300
chr19,42086199,42086300
chr19,42129499,42129600
chr19,42199299,42199900
chr19,42250799,42250900
chr19,42252799,42252900
chr19,42270799,42270900
chr19,42281099,42281800
chr19,42316799,42317100
chr19,42323999,42324400
chr19,42422899,42423500
chr19,42556199,42556300
chr19,42610299,42610500
chr19,42626599,42626700
chr19,42639499,42639600
chr19,42640099,42640200
chr19,42648999,42649100
chr19,42714499,42714600
chr19,42767199,42767300
chr19,42823699,42823800
chr19,42868799,42868900
chr19,43028299,43028400
chr19,43444999,43445100
chr19,43548099,43548200
chr19,43562799,43563100
chr19,43580099,43580600
chr19,43624999,43625300
chr19,43635199,43635400
chr19,43664099,43664200
chr19,43669499,43669700
chr19,43670099,43670300
chr19,43699399,43699900
chr19,43701099,43701200
chr19,43765199,43765300
chr19,43774499,43774700
chr19,43779199,43779400
chr19,44684999,44685100
chr19,44691999,44692100
chr19,44710599,44710900
chr19,44722399,44722700
chr19,44859599,44859700
chr19,44878599,44878700
chr19,44943899,44944000
chr19,45075099,45075200
chr19,45075599,45076400
chr19,45087599,45087700
chr19,45104799,45104900
chr19,45113699,45113800
chr19,45117199,45117600
chr19,45118599,45119100
chr19,45123399,45123500
chr19,45152199,45153100
chr19,45153599,45153800
chr19,45158899,45159000
chr19,45161299,45161400
chr19,45162099,45162800
chr19,45244599,45244700
chr19,45311699,45311900
chr19,45323499,45324000
chr19,45385499,45386100
chr19,45395499,45396100
chr19,45398199,45398800
chr19,45402299,45402800
chr19,45427899,45428000
chr19,45444599,45444700
chr19,45456199,45456400
chr19,45472599,45472800
chr19,45498599,45499000
chr19,45510299,45510400
chr19,45515399,45515800
chr19,45599499,45599600
chr19,45676499,45677300
chr19,45815099,45816200
chr19,45824199,45824400
chr19,45876499,45877300
chr19,45884299,45884400
chr19,45905599,45905700
chr19,45967599,45967700
chr19,45999899,46000000
chr19,46000599,46001100
chr19,46015999,46016400
chr19,46019599,46019700
chr19,46022899,46023400
chr19,46213399,46213500
chr19,46223799,46223900
chr19,46230399,46230500
chr19,46270399,46270500
chr19,46271099,46271200
chr19,46296699,46297400
chr19,46396199,46396300
chr19,46403899,46405300
chr19,46408699,46408800
chr19,46412799,46413800
chr19,46426799,46426900
chr19,46428999,46429100
chr19,46456499,46456600
chr19,46488999,46490300
chr19,46492999,46495600
chr19,46611199,46611300
chr19,46624999,46625200
chr19,46626599,46626900
chr19,46629899,46630000
chr19,46648499,46648600
chr19,46649799,46649900
chr19,46722799,46723300
chr19,46731599,46731800
chr19,46736999,46737100
chr19,46756799,46756900
chr19,46778699,46778800
chr19,46810099,46810200
chr19,46813999,46814100
chr19,46821599,46821700
chr19,46991599,46991700
chr19,47074699,47074900
chr19,47075299,47075600
chr19,47094999,47095100
chr19,47096299,47096400
chr19,47114399,47114500
chr19,47239399,47240300
chr19,47262499,47262600
chr19,47299999,47300100
chr19,47353399,47353500
chr19,47369999,47370400
chr19,47381999,47382100
chr19,47406899,47407600
chr19,47417199,47417300
chr19,47417999,47418100
chr19,47419799,47420100
chr19,47429399,47430700
chr19,47479999,47480100
chr19,47486499,47486600
chr19,47487099,47487400
chr19,47521999,47522100
chr19,47545199,47545600
chr19,47648199,47648300
chr19,47713399,47713600
chr19,47729899,47730100
chr19,47840899,47841000
chr19,47860499,47860600
chr19,47868199,47868300
chr19,47912399,47912800
chr19,47928199,47928300
chr19,48122399,48122700
chr19,48230999,48231100
chr19,48249499,48249900
chr19,48290699,48290800
chr19,48325499,48325600
chr19,48330299,48330400
chr19,48414799,48415400
chr19,48419199,48419500
chr19,48422799,48422900
chr19,48433499,48433600
chr19,48480299,48481300
chr19,48491699,48491900
chr19,48530199,48530300
chr19,48552099,48552300
chr19,48597199,48597300
chr19,48613099,48613400
chr19,48696499,48697100
chr19,48739499,48740900
chr19,48745599,48745700
chr19,48746699,48747400
chr19,48760499,48760700
chr19,48795499,48795600
chr19,48819199,48819300
chr19,48837199,48837600
chr19,48894999,48895100
chr19,48895699,48896600
chr19,48962099,48962300
chr19,48963799,48964400
chr19,49031699,49031800
chr19,49056999,49057500
chr19,49086599,49086900
chr19,49125299,49125500
chr19,49182899,49183000
chr19,49200699,49200800
chr19,49281199,49281300
chr19,49333299,49333400
chr19,49333999,49334100
chr19,49335599,49335800
chr19,49355999,49356100
chr19,49428699,49428800
chr19,49432499,49433700
chr19,49436299,49436400
chr19,49469899,49470500
chr19,49489899,49490000
chr19,49497599,49497700
chr19,49499899,49500000
chr19,49500599,49500700
chr19,49501099,49501300
chr19,49511999,49512800
chr19,49548999,49549100
chr19,49554899,49555100
chr19,49560499,49560800
chr19,49641099,49641400
chr19,49691299,49691900
chr19,49774599,49774700
chr19,49832799,49832900
chr19,49861199,49861700
chr19,49897299,49897500
chr19,49897899,49898100
chr19,49906499,49906600
chr19,49974199,49974300
chr19,50202999,50203100
chr19,50266999,50267100
chr19,50326399,50326500
chr19,50330499,50330700
chr19,50332999,50333100
chr19,50387599,50388100
chr19,50414799,50414900
chr19,50415399,50415700
chr19,50428099,50428400
chr19,50548499,50548700
chr19,50550999,50551200
chr19,50666399,50666600
chr19,50718199,50718300
chr19,50723199,50723400
chr19,50723999,50724200
chr19,50728199,50728700
chr19,50793699,50793800
chr19,50802499,50802600
chr19,50819999,50820300
chr19,50820999,50821200
chr19,50858199,50858300
chr19,50908599,50908900
chr19,50909899,50910000
chr19,50912199,50913100
chr19,50968499,50968600
chr19,51018699,51020000
chr19,51064999,51065900
chr19,51078299,51078400
chr19,51211099,51211300
chr19,51225199,51225500
chr19,51225999,51226100
chr19,51319299,51319400
chr19,51326799,51327600
chr19,51340299,51340600
chr19,51368099,51368600
chr19,51375799,51376000
chr19,51414299,51414400
chr19,51417499,51417700
chr19,51464299,51464400
chr19,51491499,51491600
chr19,51509099,51509200
chr19,51529799,51529900
chr19,51601099,51601500
chr19,51615999,51616100
chr19,51623899,51624000
chr19,51629399,51629500
chr19,51630399,51630500
chr19,51687999,51688200
chr19,51702699,51703400
chr19,51719199,51720000
chr19,51723999,51724200
chr19,51724699,51724800
chr19,51824699,51824800
chr19,51887499,51887600
chr19,51907199,51907300
chr19,51908199,51908300
chr19,52492799,52493500
chr19,52535199,52536800
chr19,52691099,52691200
chr19,52735899,52736000
chr19,52992699,52993000
chr19,53037699,53038000
chr19,53329099,53329200
chr19,53503999,53504100
chr19,53504499,53504600
chr19,53624799,53624900
chr19,53642499,53642600
chr19,53673899,53674000
chr19,53829999,53830200
chr19,53866099,53866500
chr19,53889899,53890000
chr19,53909399,53909800
chr19,53942099,53942700
chr19,53962199,53962400
chr19,53971999,53972100
chr19,53978099,53978600
chr19,53979999,53980300
chr19,54008599,54008700
chr19,54009199,54009300
chr19,54020499,54020600
chr19,54024699,54024800
chr19,54030499,54030600
chr19,54063799,54063900
chr19,54096899,54097000
chr19,54116399,54116500
chr19,54164499,54164900
chr19,54210599,54210700
chr19,54251999,54252100
chr19,54254999,54255400
chr19,54256299,54256400
chr19,54275699,54275900
chr19,54277099,54277400
chr19,54279799,54279900
chr19,54300399,54300500
chr19,54337399,54337500
chr19,54375299,54375500
chr19,54384999,54385100
chr19,54415199,54415900
chr19,54418199,54418300
chr19,54426299,54426400
chr19,54432099,54432200
chr19,54462699,54462800
chr19,54471499,54471800
chr19,54485199,54485300
chr19,54505199,54505300
chr19,54547999,54548100
chr19,54549599,54549700
chr19,54571899,54572000
chr19,54574899,54575000
chr19,54595799,54595900
chr19,54596399,54596500
chr19,54630499,54630600
chr19,54646399,54646500
chr19,54698499,54698600
chr19,54709699,54710200
chr19,54733899,54734000
chr19,54959199,54959300
chr19,55038399,55038500
chr19,55041599,55042600
chr19,55042999,55043100
chr19,55080199,55083000
chr19,55083499,55083600
chr19,55086399,55087700
chr19,55118499,55119000
chr19,55133799,55133900
chr19,55173399,55173600
chr19,55178899,55179000
chr19,55203699,55203800
chr19,55251399,55252000
chr19,55253399,55254600
chr19,55255499,55256000
chr19,55257199,55257300
chr19,55325499,55325600
chr19,55354799,55354900
chr19,55387599,55387700
chr19,55441399,55441500
chr19,55452299,55453000
chr19,55540599,55540700
chr19,55547199,55547600
chr19,55585599,55586400
chr19,55648899,55649200
chr19,55678099,55678200
chr19,55683699,55683900
chr19,55819399,55819500
chr19,56036299,56036400
chr19,56102199,56103200
chr19,56108799,56109300
chr19,56113299,56113600
chr19,56139399,56139500
chr19,56162299,56162400
chr19,56217299,56217700
chr19,56291999,56292200
chr19,56322399,56322500
chr19,56642899,56643700
chr19,56660899,56661000
chr19,56671499,56672000
chr19,56689199,56689300
chr19,56874999,56875300
chr19,56877499,56877600
chr19,56882099,56882200
chr19,57106299,57107100
chr19,57317599,57317900
chr19,57583399,57583800
chr19,57708399,57709500
chr19,57727599,57727700
chr19,57888599,57888700
chr19,58009399,58009900
chr19,58058999,58059300
chr19,58117899,58118700
chr19,58306099,58306200
chr19,58346999,58347800
chr19,58356199,58356800
chr19,58465099,58465200
chr19,58537899,58539000
chr20,309799,310800
chr20,312099,312300
chr20,420999,421100
chr20,438699,439200
chr20,462899,463100
chr20,568199,568500
chr20,572199,572300
chr20,595699,595800
chr20,602599,602700
chr20,609899,610600
chr20,611499,612000
chr20,642399,643000
chr20,661999,662100
chr20,663599,663700
chr20,664299,664600
chr20,709999,710100
chr20,785599,785700
chr20,844999,845100
chr20,845599,845700
chr20,846899,847100
chr20,855599,855700
chr20,856599,856700
chr20,958799,958900
chr20,1001899,1002800
chr20,1130999,1131100
chr20,1217499,1217600
chr20,1375799,1375900
chr20,1388699,1388900
chr20,1467999,1468100
chr20,1636199,1636300
chr20,1803199,1804000
chr20,1893699,1894100
chr20,1895999,1896200
chr20,1896999,1897100
chr20,1898199,1898400
chr20,1935899,1936000
chr20,1939899,1940000
chr20,1980499,1980600
chr20,2178599,2178700
chr20,2289799,2289900
chr20,2314599,2314700
chr20,2315199,2315300
chr20,2525099,2525600
chr20,2558399,2559100
chr20,2688099,2688300
chr20,2692299,2692500
chr20,2694699,2694900
chr20,2729199,2729300
chr20,2750299,2750900
chr20,2752999,2753100
chr20,2759699,2759800
chr20,2771699,2771900
chr20,2787899,2788000
chr20,2799699,2801400
chr20,2804899,2805500
chr20,2809199,2809300
chr20,2820899,2821700
chr20,2866999,2867500
chr20,2872199,2872300
chr20,2917799,2917900
chr20,3071599,3072500
chr20,3077399,3077600
chr20,3082299,3082700
chr20,3083199,3084000
chr20,3084899,3085000
chr20,3092599,3093900
chr20,3102199,3102500
chr20,3168099,3168400
chr20,3223399,3223500
chr20,3237999,3238500
chr20,3239799,3240500
chr20,3248199,3249300
chr20,3406599,3406800
chr20,3430399,3430600
chr20,3656699,3656800
chr20,3673599,3674000
chr20,3682299,3682700
chr20,3761299,3761400
chr20,3777499,3777900
chr20,3778299,3778700
chr20,3838199,3838300
chr20,3838699,3838800
chr20,3839199,3839300
chr20,3878699,3878800
chr20,3927499,3927600
chr20,4002099,4002200
chr20,4151999,4152100
chr20,4154999,4155400
chr20,4160899,4161100
chr20,4169699,4169900
chr20,4192599,4192700
chr20,4221399,4222200
chr20,4257899,4258000
chr20,4289399,4289500
chr20,4297099,4297200
chr20,4364699,4364800
chr20,4410299,4410400
chr20,4517799,4518000
chr20,4521299,4521400
chr20,4661299,4661400
chr20,4726899,4727300
chr20,4731199,4731300
chr20,4809799,4810000
chr20,4811999,4813800
chr20,4814499,4815300
chr20,4822299,4823200
chr20,4829299,4829400
chr20,4869899,4870000
chr20,4880899,4881100
chr20,4885899,4886000
chr20,5031199,5031400
chr20,5065999,5066100
chr20,5078599,5078700
chr20,5080599,5080800
chr20,5111999,5112100
chr20,5171199,5171300
chr20,5316199,5317200
chr20,5352899,5353000
chr20,5609599,5609700
chr20,5645499,5645600
chr20,5688699,5688800
chr20,5701899,5702000
chr20,5863199,5863300
chr20,6051999,6053000
chr20,6501699,6501800
chr20,6768899,6769200
chr20,6769799,6770400
chr20,6879299,6879500
chr20,6927699,6927800
chr20,6936499,6936600
chr20,7165899,7166000
chr20,7218499,7218600
chr20,7562499,7562600
chr20,7622399,7623000
chr20,7754899,7755000
chr20,7803499,7803600
chr20,7866399,7866500
chr20,8044199,8044300
chr20,8050199,8050300
chr20,8133099,8133600
chr20,8454599,8454700
chr20,9506399,9509200
chr20,9509699,9509800
chr20,9514599,9517000
chr20,9518099,9518200
chr20,9617999,9618100
chr20,9645699,9645800
chr20,9838599,9839000
chr20,9923399,9923500
chr20,10135599,10135700
chr20,10172099,10172300
chr20,10217099,10218300
chr20,10296899,10297000
chr20,10504799,10504900
chr20,10550299,10550400
chr20,11662799,11662900
chr20,11779399,11779500
chr20,12040599,12040700
chr20,12756099,12756200
chr20,13219299,13220500
chr20,14820899,14821000
chr20,15446699,15446800
chr20,16477999,16478100
chr20,16491099,16491200
chr20,16546999,16547100
chr20,16574999,16575100
chr20,16749799,16749900
chr20,16802399,16802500
chr20,16974999,16975100
chr20,17226699,17226800
chr20,17228799,17228900
chr20,17327599,17327700
chr20,17505799,17505900
chr20,17609999,17610100
chr20,17612699,17612800
chr20,17634999,17635200
chr20,17648399,17648600
chr20,17650999,17651100
chr20,17664199,17664400
chr20,17786199,17786300
chr20,17859499,17859800
chr20,17860499,17860700
chr20,17895299,17895900
chr20,17928699,17929100
chr20,17939699,17939800
chr20,17966199,17966400
chr20,17991499,17991600
chr20,18055399,18055600
chr20,19211699,19212000
chr20,19233099,19233300
chr20,19237899,19238000
chr20,19260799,19260900
chr20,19441199,19441300
chr20,19658299,19658500
chr20,19662899,19663000
chr20,19735499,19735600
chr20,19815699,19815800
chr20,19840299,19840400
chr20,19867999,19868600
chr20,19932099,19932400
chr20,19937299,19937500
chr20,19971199,19971300
chr20,20003099,20003300
chr20,20363799,20363900
chr20,20364599,20366000
chr20,20366699,20367600
chr20,20371299,20371400
chr20,20372699,20372800
chr20,20392399,20392700
chr20,20393199,20393300
chr20,20393799,20394000
chr20,20452399,20452700
chr20,20769699,20770000
chr20,20894999,20895100
chr20,21020099,21020700
chr20,21099999,21106700
chr20,21243299,21243400
chr20,21338399,21338500
chr20,21391699,21392200
chr20,21395699,21398100
chr20,21507299,21509100
chr20,21509499,21513700
