seqnames,start,end,width,strand,annot.seqnames,annot.start,annot.end,annot.width,annot.strand,annot.id,annot.tx_id,annot.gene_id,annot.symbol,annot.type
chr18,45825499,45825900,402,*,chr18,45779734,45833422,53689,*,inter:16306,NA,NA,NA,hg38_cpg_inter
chr18,55406799,55406900,102,*,chr18,55403040,55407039,4000,-,1to5kb:200366,ENST00000562680.5,6925,TCF4,hg38_genes_1to5kb
chr18,55406799,55406900,102,*,chr18,55404996,55408995,4000,-,1to5kb:200370,ENST00000544241.6,6925,TCF4,hg38_genes_1to5kb
chr18,55406799,55406900,102,*,chr18,55404715,55408714,4000,-,1to5kb:200375,ENST00000564228.5,6925,TCF4,hg38_genes_1to5kb
chr18,55406799,55406900,102,*,chr18,55403241,55407240,4000,-,1to5kb:200382,ENST00000570177.6,6925,TCF4,hg38_genes_1to5kb
chr18,55406799,55406900,102,*,chr18,55405088,55409087,4000,-,1to5kb:200392,ENST00000628078.2,6925,TCF4,hg38_genes_1to5kb
chr18,55406799,55406900,102,*,chr18,55404765,55408764,4000,-,1to5kb:200397,ENST00000630828.2,6925,TCF4,hg38_genes_1to5kb
chr18,55406799,55406900,102,*,chr18,55403207,55407206,4000,-,1to5kb:200400,ENST00000630268.2,6925,TCF4,hg38_genes_1to5kb
chr18,55406799,55406900,102,*,chr18,55404661,55408660,4000,-,1to5kb:200407,ENST00000568186.5,6925,TCF4,hg38_genes_1to5kb
chr18,55406799,55406900,102,*,chr18,55404506,55408505,4000,-,1to5kb:200415,ENST00000566376.3,6925,TCF4,hg38_genes_1to5kb
chr18,55406799,55406900,102,*,chr18,55403040,55407039,4000,-,1to5kb:200416,ENST00000590810.5,6925,TCF4,hg38_genes_1to5kb
chr18,55406799,55406900,102,*,chr18,55405436,55409435,4000,-,1to5kb:200427,ENST00000637500.1,6925,TCF4,hg38_genes_1to5kb
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077165,ENST00000354452.8,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077182,ENST00000616053.4,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077215,ENST00000356073.8,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077234,ENST00000636400.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077320,ENST00000637239.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077337,ENST00000638154.3,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077355,ENST00000637115.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077375,ENST00000635822.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077395,ENST00000636751.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077425,ENST00000564999.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077444,ENST00000629387.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077463,ENST00000568673.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077493,ENST00000543082.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077510,ENST00000540999.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077528,ENST00000537578.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077559,ENST00000568740.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55423713,20195,-,intron:1077607,ENST00000675707.1,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55422179,18661,-,intron:1077622,ENST00000561992.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55351001,55461018,110018,-,intron:1077648,ENST00000674764.1,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077678,ENST00000567880.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077696,ENST00000566286.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077712,ENST00000566279.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077729,ENST00000565018.6,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077747,ENST00000564403.6,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077766,ENST00000398339.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55422175,18657,-,intron:1077797,ENST00000626584.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55351004,55422191,71188,-,intron:1077830,ENST00000629343.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55422175,18657,-,intron:1077841,ENST00000628636.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077846,ENST00000627136.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077869,ENST00000563686.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077876,ENST00000566514.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55585279,181761,-,intron:1077906,ENST00000630319.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077912,ENST00000568169.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55422179,18661,-,intron:1077921,ENST00000625925.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55422191,18673,-,intron:1077927,ENST00000566777.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077930,ENST00000565580.3,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55422153,18635,-,intron:1077937,ENST00000630712.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55423518,20000,-,intron:1077950,ENST00000631043.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077955,ENST00000565908.6,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077963,ENST00000627685.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077971,ENST00000626595.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077980,ENST00000626425.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077991,ENST00000563824.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1077996,ENST00000568147.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1078002,ENST00000563888.6,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1078007,ENST00000564343.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1078012,ENST00000627784.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1078018,ENST00000625716.2,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1078022,ENST00000562543.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1078028,ENST00000562847.5,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1078034,ENST00000569357.4,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,55403519,55461018,57500,-,intron:1078039,ENST00000674598.1,6925,TCF4,hg38_genes_introns
chr18,55406799,55406900,102,*,chr18,54963619,55583821,620203,*,inter:16360,NA,NA,NA,hg38_cpg_inter
chr18,63476799,63476900,102,*,chr18,63475958,63476957,1000,+,promoter:198416,ENST00000489441.5,5268,SERPINB5,hg38_genes_promoters
chr18,63476799,63476900,102,*,chr18,63475958,63476957,1000,+,promoter:198417,ENST00000382771.9,5268,SERPINB5,hg38_genes_promoters
chr18,63476799,63476900,102,*,chr18,63476127,63477126,1000,+,promoter:198418,ENST00000424602.1,5268,SERPINB5,hg38_genes_promoters
chr18,63476799,63476900,102,*,chr18,63427125,63932165,505041,*,inter:16397,NA,NA,NA,hg38_cpg_inter
chr18,76548099,76548200,102,*,chr18,76530465,76557974,27510,+,intron:1069295,ENST00000578613.6,284276,LINC00908,hg38_genes_introns
chr18,76548099,76548200,102,*,chr18,76528964,76557974,29011,+,intron:1069296,ENST00000578092.5,284276,LINC00908,hg38_genes_introns
chr18,76548099,76548200,102,*,chr18,76530465,76610844,80380,+,intron:1069298,ENST00000583578.6,284276,LINC00908,hg38_genes_introns
chr18,76548099,76548200,102,*,chr18,76530465,76610844,80380,+,intron:1069301,ENST00000671551.1,400660,LINC00683,hg38_genes_introns
chr18,76548099,76548200,102,*,chr18,76530465,76669134,138670,+,intron:1069304,ENST00000670438.1,284276,LINC00908,hg38_genes_introns
chr18,76548099,76548200,102,*,chr18,76530465,76610844,80380,+,intron:1069306,ENST00000669527.1,284276,LINC00908,hg38_genes_introns
chr18,76548099,76548200,102,*,chr18,76530465,76610844,80380,+,intron:1069309,ENST00000661652.1,400660,LINC00683,hg38_genes_introns
chr18,76548099,76548200,102,*,chr18,76528964,76610844,81881,+,intron:1069312,ENST00000670618.1,400660,LINC00683,hg38_genes_introns
chr18,76548099,76548200,102,*,chr18,76530465,76550489,20025,+,intron:1069315,ENST00000659606.1,284276,LINC00908,hg38_genes_introns
chr18,76548099,76548200,102,*,chr18,76530465,76570910,40446,+,intron:1069317,ENST00000653843.1,400660,LINC00683,hg38_genes_introns
chr18,76548099,76548200,102,*,chr18,76528964,76570910,41947,+,intron:1069320,ENST00000668504.1,400660,LINC00683,hg38_genes_introns
chr18,76548099,76548200,102,*,chr18,76530465,76602737,72273,+,intron:1069323,ENST00000584910.5,284276,LINC00908,hg38_genes_introns
chr18,76548099,76548200,102,*,chr18,76530465,76610844,80380,+,intron:1069325,ENST00000651044.1,284276,LINC00908,hg38_genes_introns
chr18,76548099,76548200,102,*,chr18,76530465,76561862,31398,+,intron:1069330,ENST00000582452.1,284276,LINC00908,hg38_genes_introns
chr18,76548099,76548200,102,*,chr18,76532426,76557974,25549,+,intron:1069331,ENST00000666393.1,284276,LINC00908,hg38_genes_introns
chr18,76548099,76548200,102,*,chr18,76535067,76557974,22908,+,intron:1069332,ENST00000661369.1,284276,LINC00908,hg38_genes_introns
chr18,76548099,76548200,102,*,chr18,76543758,76557974,14217,+,intron:1069333,ENST00000584120.1,284276,LINC00908,hg38_genes_introns
chr18,76548099,76548200,102,*,chr18,76500531,76609851,109321,*,inter:16427,NA,NA,NA,hg38_cpg_inter
chr18,76978899,76979000,102,*,chr18,76977966,76978965,1000,+,promoter:198695,ENST00000582763.1,105372217,LOC105372217,hg38_genes_promoters
chr18,76978899,76979000,102,*,chr18,76976316,76980315,4000,+,1to5kb:198696,ENST00000580580.1,105372217,LOC105372217,hg38_genes_1to5kb
chr18,76978899,76979000,102,*,chr18,76976712,76980711,4000,+,1to5kb:198697,ENST00000582546.1,105372217,LOC105372217,hg38_genes_1to5kb
chr18,76978899,76979000,102,*,chr18,76978833,76979197,365,+,exon:1268154,ENST00000577364.1,NA,NA,hg38_genes_exons
chr18,76978899,76979000,102,*,chr18,76978966,76979197,232,+,exon:1268156,ENST00000582763.1,105372217,LOC105372217,hg38_genes_exons
chr18,76978899,76979000,102,*,chr18,76978827,76980471,1645,-,exon:1281768,ENST00000382582.7,4155,MBP,hg38_genes_exons
chr18,76978899,76979000,102,*,chr18,76978833,76980471,1639,-,exon:1281777,ENST00000355994.7,4155,MBP,hg38_genes_exons
chr18,76978899,76979000,102,*,chr18,76978834,76980471,1638,-,exon:1281779,ENST00000490319.1,4155,MBP,hg38_genes_exons
chr18,76978899,76979000,102,*,chr18,76978835,76988527,9693,-,exon:1281782,ENST00000585201.5,4155,MBP,hg38_genes_exons
chr18,76978899,76979000,102,*,chr18,76978852,76980471,1620,-,exon:1281788,ENST00000397875.7,4155,MBP,hg38_genes_exons
chr18,76978899,76979000,102,*,chr18,76978852,76980471,1620,-,exon:1281794,ENST00000397866.8,4155,MBP,hg38_genes_exons
chr18,76978899,76979000,102,*,chr18,76978861,76980471,1611,-,exon:1281799,ENST00000397865.9,4155,MBP,hg38_genes_exons
chr18,76978899,76979000,102,*,chr18,76978827,76980426,1600,-,3UTR:156974,ENST00000382582.7,4155,MBP,hg38_genes_3UTRs
chr18,76978899,76979000,102,*,chr18,76978833,76980426,1594,-,3UTR:156975,ENST00000355994.7,4155,MBP,hg38_genes_3UTRs
chr18,76978899,76979000,102,*,chr18,76978835,76988089,9255,-,3UTR:156976,ENST00000585201.5,4155,MBP,hg38_genes_3UTRs
chr18,76978899,76979000,102,*,chr18,76978852,76980426,1575,-,3UTR:156977,ENST00000397875.7,4155,MBP,hg38_genes_3UTRs
chr18,76978899,76979000,102,*,chr18,76978852,76980426,1575,-,3UTR:156978,ENST00000397866.8,4155,MBP,hg38_genes_3UTRs
chr18,76978899,76979000,102,*,chr18,76978861,76980426,1566,-,3UTR:156979,ENST00000397865.9,4155,MBP,hg38_genes_3UTRs
chr18,76978899,76979000,102,*,chr18,76977306,76979305,2000,*,shore:40574,NA,NA,NA,hg38_cpg_shores
chr18,78268299,78268400,102,*,chr18,78243124,78305221,62098,*,inter:16444,NA,NA,NA,hg38_cpg_inter
chr18,78654599,78654700,102,*,chr18,78642379,78699362,56984,*,inter:16454,NA,NA,NA,hg38_cpg_inter
chr18,79294399,79294500,102,*,chr18,79277197,79303603,26407,+,intron:1069523,ENST00000426216.6,374868,ATP9B,hg38_genes_introns
chr18,79294399,79294500,102,*,chr18,79277197,79303603,26407,+,intron:1069552,ENST00000307671.12,374868,ATP9B,hg38_genes_introns
chr18,79294399,79294500,102,*,chr18,79277197,79377889,100693,+,intron:1069607,ENST00000458297.3,374868,ATP9B,hg38_genes_introns
chr18,79294399,79294500,102,*,chr18,79277197,79303603,26407,+,intron:1069618,ENST00000490210.6,374868,ATP9B,hg38_genes_introns
chr18,79294399,79294500,102,*,chr18,79229930,79323462,93533,*,inter:16472,NA,NA,NA,hg38_cpg_inter
chr19,550499,550600,102,*,chr19,549290,551289,2000,*,shore:40872,NA,NA,NA,hg38_cpg_shores
chr19,677799,677900,102,*,chr19,677061,678060,1000,+,promoter:201107,ENST00000592058.3,10272,FSTL3,hg38_genes_promoters
chr19,677799,677900,102,*,chr19,675034,679033,4000,+,1to5kb:201108,ENST00000589185.2,10272,FSTL3,hg38_genes_1to5kb
chr19,677799,677900,102,*,chr19,675707,679706,4000,+,1to5kb:201109,ENST00000592947.5,10272,FSTL3,hg38_genes_1to5kb
chr19,677799,677900,102,*,chr19,675715,679714,4000,+,1to5kb:201110,ENST00000588773.5,10272,FSTL3,hg38_genes_1to5kb
chr19,677799,677900,102,*,chr19,675751,679750,4000,+,1to5kb:201111,ENST00000591573.1,10272,FSTL3,hg38_genes_1to5kb
chr19,677799,677900,102,*,chr19,675751,679750,4000,+,1to5kb:201112,ENST00000605925.3,10272,FSTL3,hg38_genes_1to5kb
chr19,677799,677900,102,*,chr19,677792,677977,186,+,exon:1282441,ENST00000166139.9,10272,FSTL3,hg38_genes_exons
chr19,677799,677900,102,*,chr19,676583,679785,3203,*,shore:40906,NA,NA,NA,hg38_cpg_shores
chr19,1363099,1364300,1202,*,chr19,1364104,1368103,4000,+,1to5kb:201345,ENST00000585399.1,84939,PWWP3A,hg38_genes_1to5kb
chr19,1363099,1364300,1202,*,chr19,1362352,1364508,2157,+,intron:1082512,ENST00000591337.7,84939,PWWP3A,hg38_genes_introns
chr19,1363099,1364300,1202,*,chr19,1362352,1364508,2157,+,intron:1082528,ENST00000591433.6,84939,PWWP3A,hg38_genes_introns
chr19,1363099,1364300,1202,*,chr19,1362352,1364508,2157,+,intron:1082538,ENST00000591806.6,84939,PWWP3A,hg38_genes_introns
chr19,1363099,1364300,1202,*,chr19,1362352,1364508,2157,+,intron:1082554,ENST00000652273.1,84939,PWWP3A,hg38_genes_introns
chr19,1363099,1364300,1202,*,chr19,1362352,1364508,2157,+,intron:1082566,ENST00000415183.7,84939,PWWP3A,hg38_genes_introns
chr19,1363099,1364300,1202,*,chr19,1362352,1364508,2157,+,intron:1082580,ENST00000587460.6,84939,PWWP3A,hg38_genes_introns
chr19,1363099,1364300,1202,*,chr19,1362352,1364508,2157,+,intron:1082592,ENST00000627377.1,84939,PWWP3A,hg38_genes_introns
chr19,1363099,1364300,1202,*,chr19,1362352,1364508,2157,+,intron:1082600,ENST00000586996.2,84939,PWWP3A,hg38_genes_introns
chr19,1363099,1364300,1202,*,chr19,1362349,1364348,2000,*,shelf:35070,NA,NA,NA,hg38_cpg_shelves
chr19,2087799,2088000,202,*,chr19,2086343,2090342,4000,-,1to5kb:208435,ENST00000592143.2,126308,MOB3A,hg38_genes_1to5kb
chr19,2087799,2088000,202,*,chr19,2086393,2090392,4000,-,1to5kb:208437,ENST00000591638.1,126308,MOB3A,hg38_genes_1to5kb
chr19,2087799,2088000,202,*,chr19,2086653,2090652,4000,-,1to5kb:208441,ENST00000586676.5,126308,MOB3A,hg38_genes_1to5kb
chr19,2087799,2088000,202,*,chr19,2085329,2096225,10897,-,intron:1116334,ENST00000357066.8,126308,MOB3A,hg38_genes_introns
chr19,2087799,2088000,202,*,chr19,2085329,2090074,4746,-,intron:1116340,ENST00000591326.5,126308,MOB3A,hg38_genes_introns
chr19,2087799,2088000,202,*,chr19,2085326,2096380,11055,-,intron:1116342,ENST00000591236.1,126308,MOB3A,hg38_genes_introns
chr19,2087799,2088000,202,*,chr19,2085329,2096380,11052,-,intron:1116344,ENST00000589902.5,126308,MOB3A,hg38_genes_introns
chr19,2087799,2088000,202,*,chr19,2085329,2095240,9912,-,intron:1116348,ENST00000588048.2,126308,MOB3A,hg38_genes_introns
chr19,2087799,2088000,202,*,chr19,2082513,2091395,8883,*,inter:16570,NA,NA,NA,hg38_cpg_inter
chr19,2695699,2695900,202,*,chr19,2646281,2702645,56365,-,intron:1116603,ENST00000382159.8,2788,GNG7,hg38_genes_introns
chr19,2695699,2695900,202,*,chr19,2654914,2698533,43620,*,inter:16594,NA,NA,NA,hg38_cpg_inter
chr19,2769799,2770500,702,*,chr19,2770169,2770781,613,-,5UTR:142865,ENST00000587866.1,6449,SGTA,hg38_genes_5UTRs
chr19,2769799,2770500,702,*,chr19,2770169,2770781,613,-,exon:1325292,ENST00000587866.1,6449,SGTA,hg38_genes_exons
chr19,2769799,2770500,702,*,chr19,2769092,2783232,14141,-,intron:1116635,ENST00000221566.7,6449,SGTA,hg38_genes_introns
chr19,2769799,2770500,702,*,chr19,2769092,2782569,13478,-,intron:1116646,ENST00000676943.1,6449,SGTA,hg38_genes_introns
chr19,2769799,2770500,702,*,chr19,2769092,2783232,14141,-,intron:1116656,ENST00000677513.1,6449,SGTA,hg38_genes_introns
chr19,2769799,2770500,702,*,chr19,2769092,2783232,14141,-,intron:1116666,ENST00000676984.1,6449,SGTA,hg38_genes_introns
chr19,2769799,2770500,702,*,chr19,2769092,2783232,14141,-,intron:1116677,ENST00000678109.1,6449,SGTA,hg38_genes_introns
chr19,2769799,2770500,702,*,chr19,2769092,2783232,14141,-,intron:1116689,ENST00000677731.1,6449,SGTA,hg38_genes_introns
chr19,2769799,2770500,702,*,chr19,2769092,2783232,14141,-,intron:1116701,ENST00000677562.1,6449,SGTA,hg38_genes_introns
chr19,2769799,2770500,702,*,chr19,2769092,2783232,14141,-,intron:1116712,ENST00000677754.1,6449,SGTA,hg38_genes_introns
chr19,2769799,2770500,702,*,chr19,2769092,2783232,14141,-,intron:1116723,ENST00000678595.1,6449,SGTA,hg38_genes_introns
chr19,2769799,2770500,702,*,chr19,2769092,2783232,14141,-,intron:1116734,ENST00000679138.1,6449,SGTA,hg38_genes_introns
chr19,2769799,2770500,702,*,chr19,2769092,2783232,14141,-,intron:1116746,ENST00000677149.1,6449,SGTA,hg38_genes_introns
chr19,2769799,2770500,702,*,chr19,2769092,2783232,14141,-,intron:1116756,ENST00000678577.1,6449,SGTA,hg38_genes_introns
chr19,2769799,2770500,702,*,chr19,2769092,2782569,13478,-,intron:1116761,ENST00000589251.5,6449,SGTA,hg38_genes_introns
chr19,2769799,2770500,702,*,chr19,2769092,2770168,1077,-,intron:1116764,ENST00000587866.1,6449,SGTA,hg38_genes_introns
chr19,2769799,2770500,702,*,chr19,2768813,2770812,2000,*,shelf:35222,NA,NA,NA,hg38_cpg_shelves
chr19,2796199,2796300,102,*,chr19,2796189,2799688,3500,+,intron:1083472,ENST00000307741.11,7064,THOP1,hg38_genes_introns
chr19,2796199,2796300,102,*,chr19,2796189,2799688,3500,+,intron:1083484,ENST00000585673.5,7064,THOP1,hg38_genes_introns
chr19,2796199,2796300,102,*,chr19,2796189,2799688,3500,+,intron:1083490,ENST00000585338.1,7064,THOP1,hg38_genes_introns
chr19,2796199,2796300,102,*,chr19,2796189,2799688,3500,+,intron:1083493,ENST00000586677.5,7064,THOP1,hg38_genes_introns
chr19,2796199,2796300,102,*,chr19,2795495,2797494,2000,*,shelf:35227,NA,NA,NA,hg38_cpg_shelves
chr19,3838799,3838900,102,*,chr19,3834984,3868964,33981,-,intron:1117437,ENST00000262961.9,23217,ZFR2,hg38_genes_introns
chr19,3838799,3838900,102,*,chr19,3834984,3868964,33981,-,intron:1117445,ENST00000438164.2,23217,ZFR2,hg38_genes_introns
chr19,3838799,3838900,102,*,chr19,3834984,3868964,33981,-,intron:1117449,ENST00000591965.5,23217,ZFR2,hg38_genes_introns
chr19,3838799,3838900,102,*,chr19,3834984,3868964,33981,-,intron:1117451,ENST00000592807.5,23217,ZFR2,hg38_genes_introns
chr19,3838799,3838900,102,*,chr19,3834984,3855401,20418,-,intron:1117453,ENST00000587212.5,23217,ZFR2,hg38_genes_introns
chr19,3838799,3838900,102,*,chr19,3838226,3840225,2000,*,shore:41558,NA,NA,NA,hg38_cpg_shores
chr19,4039199,4039300,102,*,chr19,4037616,4039386,1771,+,exon:1285905,ENST00000262971.3,51588,PIAS4,hg38_genes_exons
chr19,4039199,4039300,102,*,chr19,4037876,4039386,1511,+,3UTR:157566,ENST00000262971.3,51588,PIAS4,hg38_genes_3UTRs
chr19,4039199,4039300,102,*,chr19,4037941,4039940,2000,*,shore:41587,NA,NA,NA,hg38_cpg_shores
chr19,4042899,4043100,202,*,chr19,4042919,4044918,2000,*,shore:41588,NA,NA,NA,hg38_cpg_shores
chr19,4042899,4043100,202,*,chr19,4039941,4042918,2978,*,shelf:35355,NA,NA,NA,hg38_cpg_shelves
chr19,5250299,5250500,202,*,chr19,5246046,5258016,11971,-,intron:1118183,ENST00000588552.5,5802,PTPRS,hg38_genes_introns
chr19,5250299,5250500,202,*,chr19,5246046,5256107,10062,-,intron:1118217,ENST00000587303.5,5802,PTPRS,hg38_genes_introns
chr19,5250299,5250500,202,*,chr19,5246046,5258016,11971,-,intron:1118247,ENST00000262963.10,5802,PTPRS,hg38_genes_introns
chr19,5250299,5250500,202,*,chr19,5246046,5258016,11971,-,intron:1118278,ENST00000588012.5,5802,PTPRS,hg38_genes_introns
chr19,5250299,5250500,202,*,chr19,5246046,5258016,11971,-,intron:1118305,ENST00000592099.5,5802,PTPRS,hg38_genes_introns
chr19,5250299,5250500,202,*,chr19,5248383,5286391,38009,*,inter:16694,NA,NA,NA,hg38_cpg_inter
chr19,5298599,5298700,102,*,chr19,5286235,5340663,54429,-,intron:1118188,ENST00000588552.5,5802,PTPRS,hg38_genes_introns
chr19,5298599,5298700,102,*,chr19,5298201,5331032,32832,*,inter:16695,NA,NA,NA,hg38_cpg_inter
chr19,10305199,10305900,702,*,chr19,10305612,10306611,1000,-,promoter:209461,ENST00000480726.1,100125288,ZGLP1,hg38_genes_promoters
chr19,10305199,10305900,702,*,chr19,10305390,10305611,222,-,exon:1331892,ENST00000480726.1,100125288,ZGLP1,hg38_genes_exons
chr19,10305199,10305900,702,*,chr19,10304803,10305208,406,-,exon:1331893,ENST00000480726.1,100125288,ZGLP1,hg38_genes_exons
chr19,10305199,10305900,702,*,chr19,10305846,10305952,107,-,exon:1331895,ENST00000403903.7,100125288,ZGLP1,hg38_genes_exons
chr19,10305199,10305900,702,*,chr19,10305390,10305483,94,-,exon:1331896,ENST00000403903.7,100125288,ZGLP1,hg38_genes_exons
chr19,10305199,10305900,702,*,chr19,10304803,10305208,406,-,exon:1331897,ENST00000403903.7,100125288,ZGLP1,hg38_genes_exons
chr19,10305199,10305900,702,*,chr19,10305846,10305952,107,-,exon:1331901,ENST00000403352.1,100125288,ZGLP1,hg38_genes_exons
chr19,10305199,10305900,702,*,chr19,10305390,10305483,94,-,exon:1331902,ENST00000403352.1,100125288,ZGLP1,hg38_genes_exons
chr19,10305199,10305900,702,*,chr19,10305075,10305208,134,-,exon:1331903,ENST00000403352.1,100125288,ZGLP1,hg38_genes_exons
chr19,10305199,10305900,702,*,chr19,10305846,10305952,107,-,exon:1331913,ENST00000452032.6,112812,FDX2,hg38_genes_exons
chr19,10305199,10305900,702,*,chr19,10305427,10305483,57,-,exon:1331914,ENST00000452032.6,112812,FDX2,hg38_genes_exons
chr19,10305199,10305900,702,*,chr19,10305209,10305389,181,-,intron:1122432,ENST00000480726.1,100125288,ZGLP1,hg38_genes_introns
chr19,10305199,10305900,702,*,chr19,10305209,10305389,181,-,intron:1122433,ENST00000403903.7,100125288,ZGLP1,hg38_genes_introns
chr19,10305199,10305900,702,*,chr19,10305484,10305845,362,-,intron:1122434,ENST00000403903.7,100125288,ZGLP1,hg38_genes_introns
chr19,10305199,10305900,702,*,chr19,10305209,10305389,181,-,intron:1122436,ENST00000403352.1,100125288,ZGLP1,hg38_genes_introns
chr19,10305199,10305900,702,*,chr19,10305484,10305845,362,-,intron:1122437,ENST00000403352.1,100125288,ZGLP1,hg38_genes_introns
chr19,10305199,10305900,702,*,chr19,10305484,10305845,362,-,intron:1122441,ENST00000452032.6,112812,FDX2,hg38_genes_introns
chr19,10305199,10305900,702,*,chr19,10305846,10305952,107,-,3UTR:163480,ENST00000452032.6,112812,FDX2,hg38_genes_3UTRs
chr19,10305199,10305900,702,*,chr19,10305427,10305483,57,-,3UTR:163481,ENST00000452032.6,112812,FDX2,hg38_genes_3UTRs
chr19,10305199,10305900,702,*,chr19,10305431,10307430,2000,*,shelf:35739,NA,NA,NA,hg38_cpg_shelves
